cust,day,orgType,price,quantity,secid,tradeId
85,265,Gov,92,2159881,Tatooine,8f9bcd88-7323-4c2d-8bbc-6f2e5dbd17ab
85,266,Gov,114,5784926,New Republic,174a63b4-9e85-4f59-9e66-d0af95ecc21c
85,267,Gov,117,2791668,New Republic,40450ba5-3878-41d6-a758-12eac26d7096
85,268,Gov,104,4202351,First Order,874a810c-1439-46fc-96e9-398c6b09be10
85,269,Gov,100,5800374,Naboo,0ee5c1fb-709f-4493-b96d-d2cc1924ba20
85,270,Gov,93,7705447,First Order,4cef6513-b9f6-4505-bf2a-21a030818190
85,271,Gov,114,2452711,First Order,7edbdc14-89a2-4b7a-9310-aac76f1deb3d
85,272,Gov,113,4579561,New Republic,1b7173df-9d16-47cd-8aa3-989c7fcc48d0
85,273,Gov,92,5878100,New Republic,af820af3-d041-4f21-8170-af1882bd7fa9
85,274,tech,112,9472082,Acme Corp,96adeac1-b7d4-4dd2-9337-7a31cfddf871
85,275,tech,101,1020917,Acme Corp,72ccb9ed-24ea-4d2f-9807-a5d8b4977069
85,276,tech,114,3045825,Wayne Industries,7aceffc8-6516-4277-b92b-0dd5479c1f3d
85,277,energy,110,4175346,Roxxon,a58b13b3-c354-43f1-b7ae-5c744859f37c
85,278,Gov,108,1881415,First Order,5068c2ae-c171-477f-9fd7-e9d1b008b5f3
85,279,Gov,96,2827896,First Order,3475989a-9c6a-4dac-a737-b61c2ab28ea3
85,280,Gov,117,7808133,First Order,87da2edd-b7c3-4e97-9445-23737c991559
85,281,Gov,116,8670899,Gotham,33ec22a0-bbec-445b-85de-7ba7c5d45e49
85,282,Gov,111,2654912,Naboo,4157803a-6d0e-4913-9dfe-7d68f820d249
85,283,Gov,91,6946194,Naboo,fcc2058e-5d60-42f9-88f3-f8524d3fc15b
85,284,Gov,94,3308670,Naboo,2395245f-1757-4a31-a28d-315268ee2f54
85,285,Gov,119,6769132,First Order,c7ab98e7-210e-4d0d-a3e8-0f70d7a455d6
85,286,Gov,92,5046011,First Order,4067fa0f-552d-430a-96ff-076e13691fd6
85,287,Gov,100,6489276,Gotham,2da221e7-2a46-43a1-ac38-3a030dbcc3b8
85,288,Gov,98,4975378,Gotham,9da83b30-04dc-431e-a762-3c7578b9f4b5
85,289,Gov,103,9268692,Gotham,3407bbd2-ffbb-4dbf-b219-0aeab429be9d
85,290,Gov,104,3559111,Gotham,debe44e7-e7b0-4a19-8df4-8b2b712d204f
85,291,Gov,108,9283175,Gotham,b586e014-feff-465b-880e-5f094a05c249
85,292,energy,119,6186834,Roxxon,25b6fece-7067-4e3f-97d7-64e775fc563c
85,293,energy,103,9963608,Roxxon,74a95466-90ed-42ca-b29b-920720d6574f
85,294,Gov,119,1182196,Gotham,c2a4ea02-d636-4746-a840-39a01d14f73d
85,295,Gov,93,1609755,Gotham,ccc2176a-58f8-49eb-b0bf-9e7b0999392f
85,296,Gov,97,6760553,Gotham,bccc5da4-ddc9-4432-a81b-1b93aafbcd2a
85,297,Gov,111,5528233,New Republic,1dca5e5a-f09a-4a17-be1f-09d566135ebc
85,298,Gov,93,5865946,New Republic,f5dca220-defb-4131-a0f2-ff4fca19fc00
85,299,Gov,111,9264663,New Republic,f0f06b01-c50e-424e-9a03-bb5970d6fc02
85,300,Gov,90,3239158,New Republic,7b28861d-dfdd-4514-bf00-da70e3bb7c8b
85,301,Gov,111,7855806,New Republic,c27438f1-067f-4f63-8bf4-d663b6f9e754
85,302,energy,119,7042765,Roxxon,29e7a7b4-7c3d-4956-aef2-cec500abe729
85,303,Gov,94,1687434,New Republic,2ec4d26b-c41f-4514-8eac-718d22c45864
85,304,Gov,97,3428723,New Republic,6c2c4d87-cabb-42f4-982c-dd7d358fe8e5
85,305,Gov,116,1383658,New Republic,86ebb947-42ff-4543-9bb2-8f1609fcdd30
85,306,Gov,98,8973156,New Republic,9c96fdc8-9f4d-4e97-9d24-d760e9ccf51e
85,307,Gov,118,9258452,New Republic,acc638f1-78f4-4137-a17f-33ae9bc714c9
85,308,Gov,93,7708714,Coruscant,942297f7-a54a-4058-8b97-181afc380e45
85,309,Gov,96,6617223,Coruscant,b22a2f8f-6773-41b6-8a0d-d6457f366204
85,310,Gov,92,8287582,Coruscant,4772d600-0736-412b-8ed7-1c81ad4b7b5b
85,311,Gov,98,1507713,Tatooine,9a435976-7816-4d55-b214-9037b2b46b20
85,312,energy,104,8365681,Roxxon,b79530bf-25d4-4f01-8916-d5f34e2ccb9d
85,313,Gov,108,6553122,Tatooine,7b719583-d020-48e9-8b59-06af3014d68e
85,314,Gov,117,3552117,Tatooine,18bbb1c2-d338-4bbc-8ef6-385d7e90db18
85,315,Gov,103,2510876,Tatooine,d9a6b1a6-da11-4cd2-b7ee-a69668512631
85,316,Gov,94,9233975,Tatooine,b21eb28a-d34b-4413-9773-1de0312375af
85,317,Gov,112,6256317,Tatooine,2a31dfc9-a209-40e5-9a32-523e6d3784da
85,318,Gov,94,1130454,Tatooine,9736087a-270d-4159-b8b0-cbe6effcaba5
85,319,Gov,93,3873012,Tatooine,a97959ae-7467-4bb2-8976-938fd058fbf5
85,320,Gov,108,5958077,Tatooine,0cacb871-76ad-44a6-b060-2e58958494b5
85,321,Gov,106,4975832,Tatooine,4f20bf40-d6f0-4f73-84b5-72bd1139fac0
85,322,Gov,103,7239412,Tatooine,5fc9b115-0016-4260-b223-5a9d1fa210fe
85,323,Gov,93,3165529,Tatooine,3131d58a-6591-4c7b-a964-95b5d864e38a
85,324,Gov,114,7920020,Tatooine,fb2b5c46-193b-40f8-8453-ba464b18200d
85,325,Gov,91,6065708,Coruscant,96d4d930-dc45-4d92-beee-b424ecca7cc8
85,326,Gov,94,8153135,Coruscant,711cd56c-32ae-4093-86f9-060de5fa9409
85,327,energy,90,1115137,Roxxon,e9f3e702-eeb9-44b5-b186-0ed0fefdc839
85,328,Gov,109,6188373,Coruscant,7bd487a4-49c0-437d-9daa-5db47f57ce1d
85,329,Gov,102,5759852,First Order,5a030cde-5766-402d-9b19-595ee105e5e2
85,330,Gov,117,2280322,First Order,8c5af79b-410c-4462-9f18-5e9532f3d045
85,331,Gov,99,4492667,New Republic,10905c95-ea6c-43f7-a9e3-d24ac8fa9e98
85,332,Gov,100,2424904,New Republic,1b284af7-3cc7-4087-9404-f33eeba685b1
85,333,Gov,117,8466426,New Republic,17b1310b-e1dd-4844-abf1-ad94911ec128
85,334,Gov,98,6623270,New Republic,4529fff2-2177-4bbf-b380-29f894a594d6
85,335,Gov,91,7477712,New Republic,093d601c-9d27-4e6d-83b2-5eea15a603cd
85,336,Gov,94,9044080,New Republic,e3adcc9e-dcb3-403f-975e-83c4c6971ec8
85,337,Gov,97,2076929,New Republic,56da2246-9464-42b4-8c11-bfb0c77d9e8a
85,338,energy,94,3963590,Roxxon,8d8bbd2d-dac0-49cb-b488-f694bb14ee8a
85,339,Gov,95,8473675,New Republic,cdeac9c8-ca78-45c7-9c83-e5895ca406d3
85,340,Gov,114,9090526,Naboo,7ccb6bcd-4e63-4ec8-84fd-1eaa66f16cf3
85,341,Gov,107,3564410,Naboo,272e56a5-c897-4c29-8f92-37c22435a63a
85,342,Gov,91,4609902,First Order,ba8d8c74-6c8a-4bd7-9270-56674b226a05
85,343,Gov,102,3928236,First Order,1702f93c-cc11-4670-9b32-2ddada74d509
85,344,Gov,108,6053009,First Order,bfe8d677-2ad6-4079-920b-47b895245317
85,345,Gov,101,3722369,First Order,835e6e6d-6957-4b41-a811-3da5e6ec6c1d
85,346,Gov,104,2355973,First Order,c147cecc-9e10-4637-8f57-fc9e0b4e7744
85,347,Gov,117,2129520,First Order,8efb2e60-58f3-44ab-916e-025153473d01
85,348,Gov,100,4795653,First Order,7126afdb-a2c3-4e26-953c-c18dbc833c76
85,349,Gov,116,6369357,Naboo,1515f88a-667c-41fb-a432-23efa2dc3686
85,350,energy,105,4062467,Roxxon,7215924c-36d9-4ee9-987a-d39e8356a2a7
85,351,Gov,109,9710027,Naboo,7d29d8dd-7f4e-4e59-b187-60df8f0db588
85,352,Gov,103,7249847,Naboo,f6d3681f-8be1-421f-a5e6-d76a1252f6be
85,353,Gov,105,6898752,New Republic,0c070b33-2fd1-4d14-b62e-6e10e2b65f89
85,354,energy,113,2816843,Roxxon,b90f0e2e-aee3-4bd1-bc5b-e44c8f8559d1
85,355,Gov,98,8164231,New Republic,22f471cf-c130-476d-a314-f865815de517
85,356,Gov,117,9451447,New Republic,eeca64e3-ea35-420c-b5f2-e072ac05e8e1
85,357,Gov,101,1639585,New Republic,24b3d7a8-7352-44ea-80d3-3ac39362368e
85,358,Gov,90,4787026,New Republic,1040dc36-db00-4113-a9ee-45a987025dfc
85,359,Gov,98,7001923,New Republic,e07ef6f0-f8f0-470c-a437-1aa0086d9870
86,0,Gov,113,8558315,First Order,b8b5ee55-5d99-45f5-a27c-8543c9be3cae
86,1,Gov,109,3764031,Naboo,dcbdd741-09c5-4045-8c4a-088098da70d7
86,2,Gov,108,3975957,Gotham,0fd29298-a560-4776-837e-33118fd24a09
86,3,Gov,109,1975778,Naboo,34d70b1a-b768-4bbd-a888-6a23de9405ce
86,4,Gov,118,4009421,Tatooine,4eb65afa-9cda-4041-9edd-0a35c8cacde6
86,5,Gov,91,9603876,First Order,d29f229c-3a8b-41b8-ac74-a0e2b4bfa7dd
86,6,Gov,96,2487275,First Order,37051b07-0c5a-42c2-b5e4-815ba6829f5e
86,7,energy,103,2882640,Monster Corp,5975d0dc-b4d5-4fcb-a50e-918728e46ca6
86,8,Gov,112,2183391,First Order,5fe7906f-b71c-4a5a-8491-2e86ca1a8e5c
86,9,Gov,93,7036919,Coruscant,97b602e4-4fcd-4205-964b-65537d422d6e
86,10,Gov,90,7117104,Coruscant,8a5324a6-7464-4510-8c38-96cf803f5aed
86,11,Gov,98,6040730,Coruscant,92c6bf28-c581-4777-93ce-f856a02d4fd5
86,12,Gov,98,9990561,Coruscant,ced8a137-ecfd-4c44-874b-83aacd492151
86,13,Gov,108,3441136,Coruscant,4d587a3d-8cfb-46b8-ae0d-12cc457d8718
86,14,Gov,92,4110121,Coruscant,a7c86e6c-602e-42df-b7e4-8033bad9985f
86,15,Gov,102,7482532,Coruscant,244d9bc5-ed40-4f2e-806a-0eb0aeebb54f
86,16,Gov,97,5715839,Naboo,19f309f9-a2d5-4b83-bbc1-c6a4e6c63c51
86,17,Gov,91,7576417,Naboo,307d755b-e4b8-4fe3-8aa4-13851d8c25ec
86,18,energy,115,9230330,Monster Corp,89f456fa-9fba-4b23-90df-9536967d1e2b
86,19,Gov,93,3450448,Gotham,22ef8eff-5c1b-42f0-bdd2-9bd4cf92cb31
86,20,Gov,92,3525103,Gotham,228cb08c-8ae7-412a-836c-56f17fd05f14
86,21,Gov,90,2215096,Gotham,9d7d553b-d1d7-45e7-80ef-32e7d14338f0
86,22,Gov,99,4130070,Gotham,a90e9178-961f-4ed9-8b28-9b377466de4b
86,23,Gov,104,9307769,Gotham,fe072705-4a34-41d8-b517-49c00ce3c3dc
86,24,Gov,93,1818892,Gotham,176862dc-4d43-4993-877c-f98d7a788fa6
86,25,Gov,90,3538088,Gotham,d7b24f8a-2f0c-447a-a49b-bd64eec027c5
86,26,Gov,93,3360951,Gotham,0e3e7482-98e9-4fb0-aa76-37515dc824e2
86,27,Gov,94,5416021,Gotham,5b8dfd68-9cfe-4aae-a589-49649c6ec07b
86,28,Gov,104,8871024,Gotham,388106c4-e7d8-40b7-9d45-d8a340c12f6a
86,29,energy,114,7198954,Monster Corp,428426a1-5b63-4e7b-acae-cc9a6026154f
86,30,Gov,118,2544342,Gotham,226c1f31-d6f9-48b5-89d5-d48531db687f
86,31,energy,113,3323894,Monster Corp,bc65078a-9ecb-4432-a3ac-f22c66461cb1
86,32,Gov,96,1338349,Tatooine,4be5c9cc-2af0-4a56-a024-43b914675538
86,33,Gov,114,7577948,Coruscant,c56bb303-5448-41da-b20c-97feb16f2b29
86,34,Gov,103,7315681,Coruscant,9200f449-f455-4722-bfa6-07b5e045327d
86,35,Gov,118,9199665,Coruscant,20c2e22a-324c-495d-bf80-0e9f8b48db66
86,36,energy,96,1833718,Monster Corp,8731394d-f836-498a-be68-25ea8f90247f
86,37,Gov,106,7307786,Coruscant,0cde4727-4eb8-4c79-a300-b5cae33a7802
86,38,Gov,97,1282066,Coruscant,7e419f77-c20e-45b2-a59a-b5a5c71cdc57
86,39,Gov,103,2377300,Coruscant,8f0691bf-7b75-4642-b5f7-781364d5763c
86,40,Gov,93,6865045,Tatooine,9e07cb0a-5c78-47d5-88ec-7ec709059738
86,41,energy,118,1889426,Monster Corp,bf30ce4a-42fb-496b-af25-5d2c13d6af4b
86,42,Gov,91,4787701,First Order,f7c97e17-31bc-4315-aead-135c6ed6972b
86,43,energy,94,4704228,Monster Corp,e8460cde-88d8-48c2-bf4e-9bfcfeee4a9a
86,44,energy,114,9860709,Monster Corp,4dd083e7-d244-4d89-9787-49ecea173bb3
86,45,Gov,111,9834169,Coruscant,5c44929f-36b6-460a-ada9-2b8eec366e6b
86,46,Gov,100,6969019,Coruscant,da2c3a50-9c05-402b-8a61-80ea5b91a0d7
86,47,Gov,101,7307581,Naboo,34ab0fc0-ebf2-4f57-8096-92d2212ba902
86,48,Gov,114,3070677,Naboo,3a43fed8-4ec5-4ab1-94e6-16c57ece57ad
86,49,Gov,110,9246669,Naboo,cd17f46e-aacc-4994-8bfb-2376bb180373
86,50,Gov,105,4232600,Naboo,3a16c88f-c86d-4e77-bbdf-c7497f2b471f
86,51,Gov,113,9685531,Naboo,8042097a-846e-4188-bf03-ddaf492ca0e8
86,52,Gov,112,3863258,Naboo,7d689507-b238-42c2-a7b7-893bcc4f5e30
86,53,Gov,118,5013927,Naboo,9613f405-b1c3-43f3-b147-842b92eef82a
86,54,Gov,115,6285319,Gotham,85c542d1-e307-458b-9d29-df123be69674
86,55,energy,117,1168595,Monster Corp,389dfdb4-6ce2-4293-b2a7-1e3a794c9a9e
86,56,Gov,117,2291683,Naboo,c4e3526d-8bf8-4521-b403-6dd29da8348e
86,57,Gov,105,8832479,Naboo,38eb8032-3d0e-49fc-978a-f4d6ace5424b
86,58,energy,100,2717285,Monster Corp,cbccae80-7cbd-4649-8a98-4c5fee6a1f98
86,59,Gov,105,2448350,Naboo,300dce0a-d0e5-4c3f-9734-209513b4a1a0
86,60,tech,94,9045666,Umbrella Corp,649a3474-5bad-4268-8270-f4f494eadcec
86,61,Gov,111,9343031,Naboo,9015e241-d69b-46dd-975a-64789f86d706
86,62,Gov,118,7264751,First Order,5d32e634-97b5-49c0-98e0-8d3d18ce0da0
86,63,tech,93,9517731,Umbrella Corp,90504506-f88e-478b-9300-0211bca4438f
86,64,Gov,113,5836411,First Order,c8b0db49-851a-4804-a649-97a7432c0bb6
86,65,Gov,96,3927419,First Order,2cd4c301-6639-4ea6-a27f-29b647034983
86,66,Gov,113,5441381,Gotham,af886b42-225c-455a-9a3f-7599bfaa2c60
86,67,Gov,107,6137056,Gotham,9da1c118-7053-4bd2-aa8d-03fb04b8a964
86,68,Gov,119,3408319,Gotham,4b8c617c-ea9c-4b17-9b75-e6d43363b9e7
86,69,Gov,111,7322721,Gotham,ce6ece4e-dc55-4a40-81c9-f6fe2f9b1ff0
86,70,Gov,105,8501452,Gotham,6d79f9c4-831d-47bd-8b4e-5605633064a5
86,71,Gov,116,2691574,Gotham,157732b7-b979-493b-b109-58f7ffbaeaa2
86,72,Gov,116,2211713,Gotham,cdbe8d0e-1f99-4a44-9d8e-31cea829819a
86,73,Gov,92,5298532,Gotham,050b68d0-b34b-4c6f-ac81-b71a5810f16c
86,74,Gov,119,5065177,Gotham,47dc390f-43e4-4a4b-8d10-9530341142de
86,75,Gov,118,5068364,Gotham,7ab2c49b-9ab3-4730-b3da-8345c7dc80c1
86,76,Gov,101,5073062,Gotham,c7197904-11b5-4701-9fe1-2e85cd34d5df
86,77,Gov,119,2228195,Gotham,5dadf8ce-815c-4f74-b7bd-c344c4ab7689
86,78,Gov,98,2429330,Gotham,61aecff1-0e9f-4bd8-b0c0-085dd3ee59fe
86,79,Gov,119,1134307,Gotham,cf5c7361-ed84-4f88-ba35-3302a3ef1c38
86,80,Gov,103,1963308,Tatooine,6158951c-fd40-4f7f-9e2c-666a16ee675d
86,81,Gov,118,3465706,Tatooine,4c15a0ab-4910-43d8-999d-4ef1e8daf98e
86,82,Gov,99,6252724,New Republic,504eb834-1f49-4cb7-b475-cae46ab16750
86,83,Gov,105,9631424,New Republic,380a106e-cfa5-46cb-9db1-5fdc419f3932
86,84,Gov,109,4929424,New Republic,21fe92cb-799c-4421-a1d8-03e65defb7a1
86,85,Gov,112,9126328,New Republic,59d3b7a0-b6b6-4093-9f00-56d6c83b78be
86,86,energy,107,7137261,Monster Corp,e759d3d4-aa04-4984-9c7a-4be90304746d
86,87,Gov,118,8123634,New Republic,8e46c93d-cd52-4869-bd84-3f137e28d69f
86,88,tech,108,9686182,Umbrella Corp,eeef4a69-41a7-4532-a670-ec6f1318784c
86,89,Gov,90,3022886,New Republic,de45fcf9-31e3-4c68-b9c6-84a6d5e85796
86,90,Gov,106,4531793,Naboo,13b4ed1e-d458-434e-b330-de10a5d84061
86,91,tech,105,7879143,Umbrella Corp,f578dbaa-2b94-496d-b0e8-c4b3b344bb32
86,92,tech,102,8660333,Umbrella Corp,7d34872f-65f0-430b-a722-0aa6cd7c2b9f
86,93,tech,118,2693986,Umbrella Corp,a0866168-f235-4836-8a30-054410412118
86,94,Gov,97,3152877,Naboo,61bf7f5e-4ab2-4a38-b490-2dc7d5e78dec
86,95,Gov,111,7516749,Naboo,dc86ff1c-392f-40bc-970e-d3465baa02ec
86,96,Gov,110,1575988,Naboo,4515f4e6-3e99-4db8-965a-d61c064170d9
86,97,Gov,118,3121202,New Republic,96fbe9fd-458e-469c-9745-7b6760855acc
86,98,airline,98,7346431,Oceanic Airlines,7c3b4659-e5b7-4cbb-aa5b-3ac8488b0913
86,99,Gov,110,3839607,First Order,1cc44628-0373-4a81-a48a-ebb0a3a47e00
86,100,Gov,104,6041172,First Order,12ac868d-fdf2-4bcf-8002-d907f63f3954
86,101,Gov,110,3929132,First Order,5704c8e4-ab94-4a4f-85e0-57ca8cbb7bb7
86,102,airline,90,4309930,Oceanic Airlines,80277c18-9e6d-488a-ac58-18cf7b582cc3
86,103,Gov,94,6169601,Gotham,53bd58b8-fc8b-4fc1-91c6-5fe1698415db
86,104,airline,115,8285201,Oceanic Airlines,de3abdaa-3a06-4470-9d51-19183837f651
86,105,Gov,115,3248138,Gotham,d6434e23-2526-4482-a9ab-09b0123f7ebb
86,106,Gov,91,7287506,Coruscant,55b622dd-b269-4c6a-a987-0aba338cb0db
86,107,airline,95,3156997,Oceanic Airlines,3a86b472-df97-4b43-93b3-369d80b29abb
86,108,Gov,105,8462041,Coruscant,ad35fc13-94a5-4b41-9b9d-4097a3721568
86,109,Gov,116,1749812,Coruscant,b45d3ffe-77c4-4425-85e1-d56813ca8ac0
86,110,Gov,94,3007900,Gotham,bae9c68d-13a7-4558-962c-89ce380cceb5
86,111,Gov,108,4702090,Gotham,7fc752d3-2797-49bb-94d6-cb1f228be503
86,112,Gov,90,6135460,Gotham,eed5ebf0-a768-4f68-92cc-89e0c51d6b3c
86,113,airline,92,5710431,Oceanic Airlines,29bb2b30-79eb-47b1-8fb7-d088c84570e4
86,114,Gov,96,7131451,Naboo,f4c137ee-ac5a-4af1-9e42-2741f2b1e2c8
86,115,Gov,108,6619850,Naboo,566dac03-a23e-499a-b9a2-64faa2123c3d
86,116,airline,104,3588233,Oceanic Airlines,a6922c5b-3633-49e0-912e-2689d18d33f7
86,117,Gov,91,5902007,New Republic,89a1938e-7b18-43e5-b855-fce857455065
86,118,airline,115,3405002,Oceanic Airlines,78ba00ea-03aa-402f-9593-fd4b1a7a14bc
86,119,Gov,102,2097399,Coruscant,7ddc5633-eea0-4968-b684-a3b7fa37f57c
86,120,Gov,97,3906667,Coruscant,4afb231a-e1b0-41d3-b975-9c25f6ffe2d9
86,121,Gov,103,6274555,Coruscant,dfb61b88-0c7a-48f2-b582-e52145d73b10
86,122,Gov,114,9392280,Tatooine,72cf8aed-1c96-4197-bc18-8a8988ea6c0b
86,123,airline,90,7421332,Oceanic Airlines,885578e2-364c-47fe-8165-fa3af7831867
86,124,Gov,108,3340324,Tatooine,e41100fa-95fc-4655-841a-db1402a1f3ae
86,125,airline,93,8222431,Oceanic Airlines,523ec3ed-f1f8-45d7-bc75-9645a3c996be
86,126,Gov,91,7810971,Tatooine,476acf46-9b54-4164-a8c5-e76de225d354
86,127,airline,104,6072008,Oceanic Airlines,78641602-fd51-4394-a0ce-e847a701eba1
86,128,Gov,116,6706495,Tatooine,33e660c1-103b-4901-94a4-ced3e9dceea7
86,129,Gov,106,7478593,Gotham,4844064e-4e54-4406-a178-b2f1158a5436
86,130,Gov,117,1567877,Naboo,1b2df9f0-caaa-44f0-bb96-53e9594a09da
86,131,Gov,115,3580792,Coruscant,2ac663f3-f866-483b-abfb-d7bdbc494dab
86,132,Gov,113,1060844,First Order,720ec117-d0d3-48bd-be5e-30bf3fe41eb1
86,133,airline,92,2656024,Oceanic Airlines,6678dfd8-2adc-4b2e-b7d3-a66481f23bb3
86,134,Gov,94,8708032,First Order,14e2c05e-1ae3-41f7-a32b-27d3f1fbb8e5
86,135,airline,92,4499363,Oceanic Airlines,e1c2d9ec-28d9-4ba9-b9f5-992860773e6b
86,136,Gov,119,1927912,First Order,70bbdffd-0d40-4ab6-a4d3-048c3a9887f9
86,137,Gov,94,2243239,First Order,389022d6-8f7b-44d7-9923-a11290b98d0c
86,138,Gov,111,8482855,Gotham,a14ab82f-9787-4cfc-9c72-c4262db28561
86,139,Gov,112,6866374,First Order,3e7852c8-b023-4558-bc9b-27cfccb32bdd
86,140,Gov,96,8856253,Naboo,d7cb2ab4-4238-4b31-8b98-99717062aee0
86,141,Gov,105,7759824,Naboo,370b0ff7-75a3-408c-abb6-9704bf7fe4ea
86,142,Gov,119,5110684,First Order,442a5f13-ca08-4dca-ae2c-019b75c7c52b
86,143,airline,93,5514791,Oceanic Airlines,e419a65c-c85e-4b20-8cbc-1a27062fe1a8
86,144,Gov,116,8042710,New Republic,25d77f18-892b-4817-91d6-f3e07b6d3b61
86,145,Gov,114,6814712,New Republic,8c006022-f2d3-4bdf-924e-338bac593396
86,146,airline,114,7004517,Oceanic Airlines,048ffbc2-0306-40ab-aff8-5d312a707b5e
86,147,Gov,109,6513798,New Republic,0d382eb3-63ab-4161-93cb-eb51bed3500f
86,148,Gov,101,4405504,New Republic,bb23abc6-90a8-43df-809e-fc5d86e407af
86,149,Gov,104,1565700,First Order,77d166f6-2d60-4ad3-8b13-9eb343d88283
86,150,airline,116,6125409,Oceanic Airlines,ee0edbde-264d-4a12-b66b-0ea4765bf066
86,151,Gov,115,2490799,Tatooine,ce91129d-fbf7-41e9-ac61-b97e908ba734
86,152,Gov,110,5679207,Tatooine,2f89ee01-1a9d-4f8d-8ba6-c12e43c5e40c
86,153,Gov,110,9163877,Coruscant,f890cf57-22a8-4be0-b5c5-cecbd6b6126c
86,154,Gov,92,3571604,Coruscant,6902ea39-8489-41c3-9b21-b3411675fe1e
86,155,Gov,93,7065068,Coruscant,c0b70812-0272-4696-ae4c-22462760353a
86,156,airline,95,1013496,Oceanic Airlines,21bea6ed-1e87-42b6-a779-6d12acd32369
86,157,airline,104,2886810,Oceanic Airlines,25ee580f-fccb-406f-a00f-b3f65067c12a
86,158,Gov,104,8037966,Coruscant,1671315f-d4ab-4a28-a60e-40874e7b769f
86,159,Gov,112,8629558,Coruscant,79bdaaa0-70dc-4287-b9c7-546719461cd6
86,160,Gov,110,7174290,Coruscant,67ed411a-7f2d-49b7-8c1e-67dd72dd78ec
86,161,Gov,98,5302501,Coruscant,2fc11341-9711-4bb4-80a1-21ad36f86b59
86,162,airline,96,4217308,Oceanic Airlines,c3117cc2-74e0-4115-b48e-8f0cb9f1488d
86,163,Gov,110,8762069,Coruscant,b43bc8c7-75ab-4d14-8f51-a8aeffd9e349
86,164,Gov,110,9621861,First Order,6de87509-e85c-4fc1-85a8-ad8cbf16d04f
86,165,airline,102,4459427,Oceanic Airlines,179f1f29-b547-4eaa-99f0-1fd3fc732ae4
86,166,airline,102,3711165,Oceanic Airlines,5e50ca1c-ed3b-41e1-aaa4-a52af84ead1f
86,167,Gov,110,5749654,Coruscant,5ce1fc8b-b064-4d41-be97-14cc59708704
86,168,Gov,108,3590751,Coruscant,510ade84-b9fe-459e-ac5d-58b82344cc81
86,169,airline,92,9099733,Oceanic Airlines,ba6fc8f5-3685-471b-9c0b-e20c3f524bb0
86,170,Gov,100,8070603,Coruscant,1cd397f8-4244-4101-a34b-6ebcae783469
86,171,Gov,98,2638142,Coruscant,24a981df-79a1-4d1e-b55d-a93ba822bc73
86,172,Gov,116,3061696,Gotham,c5288c09-9eca-4694-bdec-0c54f3b1694b
86,173,Gov,97,7041466,Gotham,cc99896b-8fcb-4cff-8052-cf71fd1b86d9
86,174,Gov,95,9820800,Naboo,ee89ae4f-9f6b-4560-b4ef-691a5687a43f
86,175,Gov,110,9070358,First Order,c57aab1d-3594-4e30-b22b-5e53c410b009
86,176,Gov,95,6842028,First Order,05a96a4c-f0bd-400c-9a71-248b8f6ffc27
86,177,Gov,113,1582893,Tatooine,cb677f9d-e8bf-4a59-a972-5d169615f596
86,178,Gov,117,8520400,New Republic,1dda6b8e-39d8-429a-854f-29b765edcd9b
86,179,Gov,97,9544618,New Republic,123ac3a2-01f4-4ebf-bc6d-b6d4f27c1d9e
86,180,Gov,111,1775567,New Republic,7016fa14-0380-4a0e-a529-ab67cae8fb67
86,181,airline,101,4294108,Oceanic Airlines,6b7b31e0-09eb-46d8-84c8-c85c989164e6
86,182,tech,90,9152462,Stark Industries,8bcc9a80-450d-4d96-8e62-e9b9da64d842
86,183,Gov,111,6255281,New Republic,61f1d636-70a6-46c1-b22b-a280be52d34d
86,184,Gov,117,6578964,Gotham,689b6b95-d31f-4cb6-bd00-92b175d43445
86,185,Gov,105,3024468,Gotham,25d51176-667d-415c-886f-2df359a58de4
86,186,Gov,94,8137316,Gotham,a2799d3d-fd22-4b8f-bdb2-f73e1223922f
86,187,Gov,95,8715507,Coruscant,dc16f865-73cb-4fdc-8164-2c189add7f34
86,188,Gov,112,5696306,Coruscant,75010e0d-ae4f-4541-8013-7339364b5c39
86,189,Gov,118,1166491,Coruscant,2c003545-e20a-48f8-87e8-0119739f439e
86,190,Gov,113,3390350,Coruscant,fc910eab-d506-4c48-bc50-441fd3766edd
86,191,Gov,113,2448533,Coruscant,eebe9c52-e653-499f-b25d-950f644f34f9
86,192,Gov,115,5987900,Coruscant,dc04eb4c-3e75-407c-9d29-f4832d3ef72c
86,193,Gov,116,9360994,Coruscant,3726db75-2c3e-452f-9190-321e39bfdd52
86,194,Gov,115,8464764,Coruscant,9fb8617d-7d47-4ea5-91d0-8e291a331dd2
86,195,Gov,101,8162625,Coruscant,d28e00cd-2f23-4298-98ff-62787ba712c0
86,196,Gov,100,4370470,Coruscant,f6c4d8c4-2f68-47cb-97b5-bbabe5de6aa0
86,197,tech,114,9796265,Stark Industries,e6604ea1-1141-43d4-a2bb-de57e601e3b7
86,198,tech,98,8422084,Stark Industries,e60f6eac-195e-4d8c-ac64-9b58c3b34b9d
86,199,Gov,105,7168280,Coruscant,daacd5fb-56ca-4db9-a420-9b3170477889
86,200,Gov,90,4870442,Coruscant,1a9485d4-f3f4-432c-b56e-53271138b52c
86,201,Gov,117,9026795,Coruscant,57742d01-48ac-45d3-af95-905c6b120d05
86,202,tech,94,5040806,Wayne Industries,cf954edc-3baa-444f-a664-04ab88ec93fa
